"codigo.del..municipio..ies.","codigo.del..departamento..ies.","id.caracter.ies","ies.padre","codigo.de..la.institucion","institucion.de.educacion.superior..ies.","principal..o.seccional","id.sector.ies","sector.ies","caracter.ies","departamento.de..domicilio.de.la.ies","municipio.de.domicilio.de.la.ies","ano","semestre","auxiliar","servicios.tecnicos","profesional","directivo","total"
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2020,2,9,0,3,9,21
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2015,1,54,10,22,15,101
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2016,1,59,10,13,20,102
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2019,2,202,76,100,15,393
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2021,2,15,10,6,11,42
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2020,2,33,58,44,34,169
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2020,1,9,0,3,9,21
66001,66,3,4825,4825,"corporacion instituto de administracion y finanzas - ciaf","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,0,0,0,0,0
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2015,2,240,20,100,27,387
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2018,1,59,24,44,18,145
66001,66,3,1806,1809,"universidad libre","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,54,10,22,15,101
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2017,2,1,4,11,5,21
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2019,1,9,0,3,9,21
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2017,2,42,26,42,11,121
66001,66,3,2711,2711,"universidad catolica de pereira","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,41,20,50,7,118
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2016,2,128,61,79,13,281
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2017,1,1,4,8,5,18
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2021,1,15,0,6,11,32
66001,66,3,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,261,21,114,26,422
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2021,2,12,66,40,21,139
66001,66,3,4809,4809,"corporacion centro tecnico arquitectonico","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,0,0,0,0,0
66001,66,4,2711,2711,"universidad catolica de pereira","principal",2,"privada","universidad","risaralda","pereira",2021,2,47,10,50,6,113
66001,66,3,4825,4825,"corporacion instituto de administracion y finanzas - ciaf","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,1,0,0,0,0,0
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2020,1,18,60,39,25,142
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,2,65,2,47,39,153
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2018,2,24,59,48,18,149
66001,66,3,9922,9922,"fundacion universitaria comfamiliar risaralda","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2018,1,1,4,11,5,21
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2021,1,30,59,44,33,166
66001,66,4,2711,2711,"universidad catolica de pereira","principal",2,"privada","universidad","risaralda","pereira",2020,2,49,7,42,5,103
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2017,1,128,80,98,14,320
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2020,2,18,60,40,26,144
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2019,1,41,31,57,27,156
66001,66,3,1806,1809,"universidad libre","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,1,55,10,24,15,104
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2016,1,62,2,56,34,154
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2019,1,207,79,100,16,402
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2016,2,10,63,13,20,106
66001,66,3,4809,4809,"corporacion centro tecnico arquitectonico","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2014,1,0,0,0,0,0
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2021,2,30,59,44,33,166
66001,66,4,1806,1809,"universidad libre","seccional",2,"privada","universidad","risaralda","pereira",2017,1,61,14,11,30,116
66001,66,4,1111,1111,"universidad tecnologica de pereira - utp","principal",1,"oficial","universidad","risaralda","pereira",2021,2,194,80,106,15,395
66001,66,4,2711,2711,"universidad catolica de pereira","principal",2,"privada","universidad","risaralda","pereira",2020,1,49,7,42,5,103
66001,66,3,2728,2737,"fundacion universitaria del area andina","seccional",2,"privada","institucion universitaria/escuela tecnologica","risaralda","pereira",2018,2,47,33,48,26,154
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2020,2,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2014,2,13,25,23,23,84
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2015,1,13,28,25,20,86
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2020,1,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2016,1,13,28,29,22,92
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2019,1,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2019,2,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2017,2,13,28,29,22,92
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2016,2,13,28,29,22,92
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2021,2,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2021,1,12,15,17,3,47
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2017,1,13,28,29,22,92
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2018,1,13,28,29,22,92
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2018,2,43,0,12,4,59
66682,66,3,2818,2818,"corporacion universitaria de santa rosa de cabal-unisarc-","principal",2,"privada","institucion universitaria/escuela tecnologica","risaralda","santa rosa de cabal",2014,1,13,25,23,22,83
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2021,1,25,172,155,78,430
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2015,2,494,171,460,92,1.217
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2019,2,4,4,33,7,48
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,1704,1705,"universidad santo tomas","seccional",2,"privada","universidad","santander","bucaramanga",2019,2,350,15,103,49,517
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2020,2,27,176,163,74,440
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2020,2,33,0,41,5,79
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,6,0,1,1,8
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2015,2,47,16,29,25,117
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2021,2,4,4,33,7,48
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2020,2,454,118,394,100,1066
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2021,2,4,1,11,5,21
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2016,2,506,153,446,28,1133
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2020,1,121,60,84,9,274
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2018,1,162,68,113,68,411
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,3,4829,4829,"corporacion interamericana de educacion superior-corpocides","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,0,0,0,0,0
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2017,1,327,135,395,100,957
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2021,2,25,171,162,79,437
68001,68,3,3716,3716,"tecnologica fitec","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,17,3,7,7,34
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2015,1,17,3,7,7,34
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2016,1,48,1,54,3,106
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2018,2,27,191,148,79,445
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2020,2,45,20,65,38,168
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2018,2,81,25,72,35,213
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2017,1,2,1,17,1,21
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,0,0,0,0,0
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2016,2,162,68,113,68,411
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2018,1,81,25,72,35,213
68001,68,3,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,0,0,0,0,0
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,8,0,1,1,10
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2015,1,50,14,26,25,115
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2017,2,162,68,113,68,411
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2021,2,7,0,24,4,35
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,4,0,1,1,6
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2021,1,4,1,11,5,21
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2021,1,36,25,90,38,189
68001,68,3,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,57,38,100,12,207
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,10,1,12
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,2,0,1,0,3
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2019,1,126,62,85,9,282
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2021,2,439,112,370,100,1021
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2018,2,18,2,19,3,42
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2021,1,90,47,79,9,225
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2019,1,4,4,33,7,48
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2019,2,81,25,72,34,212
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2019,2,26,194,157,80,457
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2016,2,6,0,16,1,23
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2015,1,476,171,375,91,1.113
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,9,1,13,1,24
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2021,1,0,4,50,19,73
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,2,0,1,0,3
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2021,2,104,48,80,9,241
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2021,1,4,4,33,7,48
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2020,2,83,6,71,55,215
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2021,2,36,25,90,38,189
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1704,1705,"universidad santo tomas","seccional",2,"privada","universidad","santander","bucaramanga",2016,1,105,210,88,48,451
68001,68,3,3716,3716,"tecnologica fitec","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,17,3,7,7,34
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1818,1817,"universidad cooperativa de colombia","seccional",2,"privada","universidad","santander","bucaramanga",2018,2,47,48,53,3,151
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2017,2,2,1,17,1,21
68001,68,2,3810,3810,"corporacion educativa -itae-","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2018,2,15,0,11,2,28
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","universidad","santander","bucaramanga",2020,1,45,20,65,38,168
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2018,2,50,0,44,5,99
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2015,1,2,1,21,1,25
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2015,2,2,1,21,1,25
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2020,1,21,185,162,78,446
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2020,2,87,56,86,9,238
68001,68,3,1204,1204,"universidad industrial de santander","principal",1,"oficial","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,177,97,35,91,400
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2018,1,138,64,87,9,298
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,5,0,1,1,7
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,6,1,1,9
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2018,1,24,4,50,19,97
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2016,1,291,122,231,21,665
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,3,5801,5801,"corporacion escuela tecnologica del oriente","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2016,1,2,1,21,1,25
68001,68,3,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,57,38,100,12,207
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1818,1817,"universidad cooperativa de colombia","seccional",2,"privada","universidad","santander","bucaramanga",2020,2,35,40,40,3,118
68001,68,3,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,0,0,0,0,0
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2020,1,83,6,71,55,215
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2020,2,0,4,50,19,73
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,3,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,67,0,14,36,117
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1818,1817,"universidad cooperativa de colombia","seccional",2,"privada","universidad","santander","bucaramanga",2015,2,62,25,58,17,162
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,3,1704,1705,"universidad santo tomas","seccional",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,2,103,212,84,44,443
68001,68,4,1818,1817,"universidad cooperativa de colombia","seccional",2,"privada","universidad","santander","bucaramanga",2021,2,38,39,40,3,120
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,3,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2014,1,319,83,233,133,768
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2021,1,83,6,71,55,215
68001,68,4,1704,1705,"universidad santo tomas","seccional",2,"privada","universidad","santander","bucaramanga",2020,1,350,15,103,49,517
68001,68,4,1823,1823,"universidad autonoma de bucaramanga-unab-","principal",2,"privada","universidad","santander","bucaramanga",2015,1,338,56,236,133,763
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2020,1,23,4,52,19,98
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2021,2,0,4,50,19,73
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2016,2,48,1,54,2,105
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,1818,1817,"universidad cooperativa de colombia","seccional",2,"privada","universidad","santander","bucaramanga",2017,2,48,43,57,3,151
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,5,0,4,1,10
68001,68,2,3716,3716,"tecnologica fitec","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2020,1,4,4,33,7,48
68001,68,2,3201,3201,"unidades tecnologicas de santander","principal",1,"oficial","institucion tecnologica","santander","bucaramanga",2019,2,23,4,52,19,98
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,2,1,0,1,1,3
68001,68,2,3810,3810,"corporacion educativa -itae-","principal",2,"privada","institucion tecnologica","santander","bucaramanga",2016,1,22,1,8,5,36
68001,68,4,2832,2832,"universidad de santander - udes","principal",2,"privada","universidad","santander","bucaramanga",2019,1,1,0,1,1,3
68001,68,4,1710,1723,"universidad pontificia bolivariana","seccional",2,"privada","universidad","santander","bucaramanga",2017,2,138,64,87,9,298
68001,68,4,1704,1705,"universidad santo tomas","seccional",2,"privada","universidad","santander","bucaramanga",2021,2,350,15,103,49,517
68001,68,4,1704,1705,"universidad santo tomas","seccional",2,"privada","universidad","santander","bucaramanga",2021,1,350,15,103,49,517
68001,68,4,1735,9122,"universidad manuela beltran-umb-","seccional",2,"privada","universidad","santander","bucaramanga",2017,1,41,36,41,4,122
68001,68,4,1204,1204,"universidad industrial de santander","principal",1,"oficial","universidad","santander","bucaramanga",2021,1,444,115,389,101,1049
68001,68,3,2847,2847,"corporacion universidad de investigacion y desarrollo - udi","principal",2,"privada","institucion universitaria/escuela tecnologica","santander","bucaramanga",2015,2,57,38,100,12,207
