MINISTERIO DE EDUCACION NACIONAL;;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2017;;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: 6 de abril de 2018;;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las instituciones a través del SNIES;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;
"Código de 
la Institución";IES PADRE;Institución de Educación Superior (IES);"Principal
 o
Seccional";ID Sector IES;Sector IES;ID Caracter IES;Caracter IES;"Código del 
departamento
(IES)";"Departamento de 
domicilio de la IES";"Código del 
Municipio
(IES)";"Municipio de
domicilio de la IES";Año;Semestre;Auxiliar;Técnico;Profesional ;Directivo ;Total ;
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;1;0;0;1;2;
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;3;1;0;1;5;
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;3;0;0;0;3;
3107;3107;INSTITUCIÓN UNIVERSITARIA PASCUAL BRAVO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;6;1;1;0;8;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;2;1;0;0;1;2;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;2;2;0;3;1;6;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;2;3;0;1;0;4;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;2;11;0;1;0;12;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;2;4;0;7;1;12;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;1;2;0;0;1;3;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;1;1;0;0;1;2;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;1;4;0;6;1;11;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;1;1;0;1;1;3;
2301;2301;UNIDAD CENTRAL DEL VALLE DEL CAUCA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76834;TULUA;2017;1;0;0;2;1;3;
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -CORSALUD-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;1;9;5;11;17;42;
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;PRINCIPAL;2;PRIVADA;1;Institución Técnica Profesional;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;225;80;38;3;346;
2828;2828;CORPORACION UNIVERSITARIA DEL HUILA-CORHUILA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;HUILA;41001;NEIVA;2017;1;31;0;12;6;49;
2850;2850;CORPORACION UNIVERSITARIA ANTONIO JOSE DE SUCRE - CORPOSUCRE;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;70;SUCRE;70001;SINCELEJO;2017;2;49;22;158;9;238;
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;2;1;0;1;0;2;
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;1;1;0;1;0;2;
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;1;0;0;1;0;1;
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;1;0;0;1;0;1;
2842;2842;CORPORACION UNIVERSITARIA REFORMADA - CUR -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;ATLANTICO;8001;BARRANQUILLA;2017;1;0;0;0;0;0;
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;58;36;15;27;136;
4709;4709;INSTITUCION UNIVERSITARIA EAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;QUINDIO;63001;ARMENIA;2017;2;35;12;153;9;209;
1819;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;SECCIONAL;2;PRIVADA;4;Universidad;68;SANTANDER;68081;BARRANCABERMEJA;2017;2;15;20;30;1;66;
1818;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;424;401;459;30;1314;
1818;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;451;413;472;28;1364;
1816;1818;UNIVERSIDAD COOPERATIVA DE COLOMBIA;SECCIONAL;2;PRIVADA;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;126;140;248;53;567;
2820;2820;CORPORACION UNIVERSITARIA LASALLISTA;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5129;CALDAS;2017;2;44;22;152;5;223;
1119;1119;UNIVERSIDAD DE LOS LLANOS;PRINCIPAL;1;OFICIAL;4;Universidad;50;META;50001;VILLAVICENCIO;2017;2;56;15;17;24;112;
2749;2749;INSTITUCION UNIVERSITARIA  SALAZAR Y HERRERA;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;48;9;48;6;111;
9903;9903;CORPORACION DE EDUCACION TECNOLOGICA COLSUBSIDIO- AIRBUS GROUP;PRINCIPAL;2;PRIVADA;2;Institución Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;0;0;2;1;3;
9903;9903;CORPORACION DE EDUCACION TECNOLOGICA COLSUBSIDIO- AIRBUS GROUP;PRINCIPAL;2;PRIVADA;2;Institución Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;1;0;0;1;2;
4801;4801;CORPORACION ACADEMIA SUPERIOR DE ARTES;PRINCIPAL;2;PRIVADA;2;Institución Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;2;0;0;1;1;2;
4801;4801;CORPORACION ACADEMIA SUPERIOR DE ARTES;PRINCIPAL;2;PRIVADA;2;Institución Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;2;2;2;1;7;
2707;2707;FUNDACION UNIVERSITARIA JUAN N. CORPAS;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;1;4;1;6;
2707;2707;FUNDACION UNIVERSITARIA JUAN N. CORPAS;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;2;1;1;4;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;1;1;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2723;2723;FUNDACION UNIVERSITARIA AGRARIA DE COLOMBIA -UNIAGRARIA-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;0;0;0;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;5;0;1;1;7;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;4;2;2;1;9;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;5;1;1;1;8;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;5;1;2;1;9;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;3;1;2;1;7;
2709;2709;FUNDACION UNIVERSITARIA SAN MARTIN;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;139;48;56;16;259;
1103;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;4;Universidad;17;CALDAS;17001;MANIZALES;2017;2;27;108;38;25;198;
9920;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;SECCIONAL;1;OFICIAL;4;Universidad;52;NARINIO;52835;TUMACO;2017;1;0;0;4;2;6;
1110;1110;UNIVERSIDAD DEL CAUCA;PRINCIPAL;1;OFICIAL;4;Universidad;19;CAUCA;19001;POPAYAN;2017;2;274;158;91;30;553;
1112;1112;UNIVERSIDAD DE CALDAS;PRINCIPAL;1;OFICIAL;4;Universidad;17;CALDAS;17001;MANIZALES;2017;2;242;83;92;24;441;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;4;1;2;3;10;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;2;0;0;2;4;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;1;0;8;1;10;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;15;1;7;8;31;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;28;18;18;7;71;
1201;1201;UNIVERSIDAD DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;1;0;3;2;6;
1733;1728;UNIVERSIDAD SERGIO ARBOLEDA;SECCIONAL;2;PRIVADA;4;Universidad;47;MAGDALENA;47001;SANTA MARTA;2017;1;40;87;69;25;221;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;2;0;4;1;7;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;1;0;1;1;3;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;4;0;2;1;7;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;1;0;0;1;2;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;12;0;2;1;15;
1809;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;66;RISARALDA;66001;PEREIRA;2017;2;42;26;42;11;121;
1808;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;8;ATLANTICO;8001;BARRANQUILLA;2017;2;7;6;1;1;15;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;2;0;0;1;3;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;0;0;0;1;1;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;1;0;0;1;2;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;10;0;2;0;12;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;6;0;1;3;10;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;5;0;1;0;6;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;1;0;2;1;4;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;2;0;1;1;4;
1807;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;0;0;0;1;1;
1808;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;8;ATLANTICO;8001;BARRANQUILLA;2017;1;1;0;1;1;3;
1808;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;8;ATLANTICO;8001;BARRANQUILLA;2017;1;1;0;0;1;2;
1808;1806;UNIVERSIDAD LIBRE;SECCIONAL;2;PRIVADA;4;Universidad;8;ATLANTICO;8001;BARRANQUILLA;2017;1;27;2;2;0;31;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;2;0;1;1;4;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;2;0;3;1;6;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;9;0;3;1;13;
1806;1806;UNIVERSIDAD LIBRE;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;6;0;6;1;13;
1828;1828;UNIVERSIDAD ICESI;PRINCIPAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;349;151;89;117;706;
1830;1830;UNIVERSIDAD AUTONOMA DE OCCIDENTE;PRINCIPAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;2;0;15;62;1;78;
1830;1830;UNIVERSIDAD AUTONOMA DE OCCIDENTE;PRINCIPAL;2;PRIVADA;4;Universidad;76;VALLE DEL CAUCA;76001;CALI;2017;1;0;16;72;1;89;
2708;2708;UNIVERSIDAD CES;PRINCIPAL;2;PRIVADA;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;221;77;239;18;555;
2811;2811;ESCUELA COLOMBIANA DE INGENIERIA JULIO GARAVITO;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;22;128;84;30;264;
3204;3204;TECNOLOGICO DE ANTIOQUIA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;2;42;3;28;15;88;
3302;3302;INSTITUTO TECNOLOGICO METROPOLITANO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5001;MEDELLIN;2017;1;56;15;77;54;202;
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;37;10;50;1;98;
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76001;CALI;2017;2;19;4;40;8;71;
2211;2211;INSTITUCION UNIVERSITARIA BELLAS ARTES Y CIENCIAS DE BOLIVAR;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;13;BOLIVAR;13001;CARTAGENA;2017;1;15;2;6;21;44;
2739;2739;FUNDACION DE ESTUDIOS SUPERIORES UNIVERSITARIOS DE URABA ANTONIO ROLDAN BETANCUR;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5045;APARTADO;2017;1;0;0;0;0;0;
2743;2743;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;85;CASANARE;85001;YOPAL;2017;2;3;0;2;1;6;
2743;2743;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;85;CASANARE;85001;YOPAL;2017;2;3;0;1;0;4;
2743;2743;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;85;CASANARE;85001;YOPAL;2017;2;0;0;1;0;1;
2743;2743;FUNDACION UNIVERSITARIA INTERNACIONAL DEL TROPICO AMERICANO;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;85;CASANARE;85001;YOPAL;2017;2;2;0;1;0;3;
1834;1833;UNIVERSIDAD DEL SINU - ELIAS BECHARA ZAINUM - UNISINU -;SECCIONAL;2;PRIVADA;4;Universidad;13;BOLIVAR;13001;CARTAGENA;2017;2;86;72;61;22;241;
2837;2837;CORPORACION UNIVERSITARIA REPUBLICANA;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;0;1;2;3;
2837;2837;CORPORACION UNIVERSITARIA REPUBLICANA;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;8;1;8;1;18;
1715;1715;FUNDACION UNIVERSIDAD DE AMERICA;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;0;1;2;5;8;
2904;2904;ESCUELA SUPERIOR DE GUERRA GENERAL RAFAEL REYES PRIETO;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;28;65;59;4;156;
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;1;4;2;0;7;
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;0;1;1;0;2;
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;0;3;1;0;4;
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;0;1;0;1;2;
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;4;3;1;0;8;
9107;9107;ESCUELA DE INGENIEROS MILITARES;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;10;5;147;21;183;
2114;2114;ESCUELA NACIONAL DEL DEPORTE;PRINCIPAL;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;VALLE DEL CAUCA;76001;CALI;2017;2;13;13;39;13;78;
2829;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;2;660;181;1840;6;2687;
2841;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;SECCIONAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5088;BELLO;2017;1;107;42;208;1;358;
2829;2829;CORPORACION UNIVERSITARIA MINUTO DE DIOS -UNIMINUTO-;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;600;162;1533;7;2302;
2724;2724;FUNDACION UNIVERSITARIA DE SAN GIL - UNISANGIL -;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;68;SANTANDER;68679;SAN GIL;2017;1;57;8;19;28;112;
9127;9127;CORPORACION UNIVERSITARIA DE SABANETA - UNISABANETA;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;ANTIOQUIA;5631;SABANETA;2017;2;5;0;73;9;87;
2840;2840;CORPORACION UNIVERSITARIA EMPRESARIAL ALEXANDER VON HUMBOLDT - CUE;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;QUINDIO;63001;ARMENIA;2017;1;40;15;23;21;99;
9905;9905;FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET;PRINCIPAL;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;HUILA;41615;RIVERA;2017;2;8;4;11;4;27;
1215;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;SECCIONAL;1;OFICIAL;4;Universidad;25;CUNDINAMARCA;25307;GIRARDOT;2017;1;45;6;7;3;61;
1214;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;PRINCIPAL;1;OFICIAL;4;Universidad;25;CUNDINAMARCA;25290;FUSAGASUGA;2017;1;17;8;3;0;28;
1214;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;PRINCIPAL;1;OFICIAL;4;Universidad;25;CUNDINAMARCA;25290;FUSAGASUGA;2017;1;25;11;3;1;40;
1214;1214;UNIVERSIDAD DE CUNDINAMARCA-UDEC;PRINCIPAL;1;OFICIAL;4;Universidad;25;CUNDINAMARCA;25290;FUSAGASUGA;2017;1;30;8;3;2;43;
1801;1801;UNIVERSIDAD LA GRAN COLOMBIA;PRINCIPAL;2;PRIVADA;4;Universidad;11;BOGOTA D.C;11001;BOGOTA D.C.;2017;1;109;264;131;49;553;
2719;2719;UNIVERSIDAD CATÓLICA LUIS AMIGÓ-FUNLAM;PRINCIPAL;2;PRIVADA;4;Universidad;5;ANTIOQUIA;5001;MEDELLIN;2017;1;107;48;77;45;277;
1210;1209;UNIVERSIDAD FRANCISCO DE PAULA SANTANDER;SECCIONAL;1;OFICIAL;4;Universidad;54;NORTE DE SANTANDER;54498;OCA?A;2017;1;67;24;260;10;361;
