;;;;;;;;;;;;;;;;;;
PERSONAL ADMINISTRATIVO EN INSTITUCIONES DE EDUCACIÓN SUPERIOR - COLOMBIA 2021;;;;;;;;;;;;;;;;;;
Fecha de corte de la información: Mayo de 2022;;;;;;;;;;;;;;;;;;
Fuente: Ministerio de Educación Nacional - Sistema Nacional de Información de la Educación Superior - SNIES;;;;;;;;;;;;;;;;;;
La información suministrada corresponde a lo reportado por las Instituciones de Educación Superior a través del SNIES;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Código de la Institución;IES PADRE;Institución de Educación Superior (IES);Principal o Seccional;ID Sector IES;Sector IES;ID Carácter IES;Carácter IES;Código del departamento (IES);Departamento de domicilio de la IES;Código del Municipio (IES);Municipio de domicilio de la IES;Año;Semestre;Auxiliar;Técnico;Profesional;Directivo;Total
3817;3817;CORPORACION UNIVERSITARIA AUTONOMA DE NARIÑO -AUNAR-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;52;Nariño;52001;Pasto;2021;1;2;1;4;18;25
3817;3817;CORPORACION UNIVERSITARIA AUTONOMA DE NARIÑO -AUNAR-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;52;Nariño;52001;Pasto;2021;2;13;21;46;21;101
3821;3821;CORPORACION POLITECNICO DE LA COSTA ATLANTICA;Principal;2;PRIVADA;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;28;15;21;25;89
3821;3821;CORPORACION POLITECNICO DE LA COSTA ATLANTICA;Principal;2;PRIVADA;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;29;15;21;26;91
3822;3822;POLITECNICO ICAFT;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;5;1;7;2;15
3822;3822;POLITECNICO ICAFT;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;5;1;7;2;15
3826;3826;CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVO -CIDE-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;11;16;18;7;52
3826;3826;CORPORACION INTERNACIONAL PARA EL DESARROLLO EDUCATIVO -CIDE-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;11;16;18;7;52
3831;3831;CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;1;81;57;62;38;238
3831;3831;CORPORACION UNIVERSITARIA COMFACAUCA - UNICOMFACAUCA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;19;Cauca;19001;Popayán;2021;2;79;45;70;36;230
3901;3901;ESCUELA DE FORMACION DE INFANTERIA DE MARINA;Principal;1;OFICIAL;2;Institución Tecnológica;70;Sucre;70221;Coveñas;2021;1;62;25;46;23;156
3901;3901;ESCUELA DE FORMACION DE INFANTERIA DE MARINA;Principal;1;OFICIAL;2;Institución Tecnológica;70;Sucre;70221;Coveñas;2021;2;62;25;46;23;156
3902;3902;ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA;Principal;1;OFICIAL;2;Institución Tecnológica;25;Cundinamarca;25488;Nilo;2021;1;11;49;180;3;243
3902;3902;ESCUELA  MILITAR DE SUBOFICIALES SARGENTO INOCENCIO CHINCA;Principal;1;OFICIAL;2;Institución Tecnológica;25;Cundinamarca;25488;Nilo;2021;2;11;49;180;3;243
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;Principal;1;OFICIAL;1;Institución Técnica Profesional;76;Valle del Cauca;76622;Roldanillo;2021;1;80;42;32;6;160
4101;4101;INSTITUTO DE EDUCACION TECNICA PROFESIONAL DE ROLDANILLO;Principal;1;OFICIAL;1;Institución Técnica Profesional;76;Valle del Cauca;76622;Roldanillo;2021;2;80;42;32;6;160
4102;4102;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR;Principal;1;OFICIAL;1;Institución Técnica Profesional;44;La Guajira;44650;San Juan del Cesar;2021;1;20;4;54;3;81
4102;4102;INSTITUTO NACIONAL DE FORMACION TECNICA PROFESIONAL DE SAN JUAN DEL CESAR;Principal;1;OFICIAL;1;Institución Técnica Profesional;44;La Guajira;44650;San Juan del Cesar;2021;2;20;4;54;3;81
4107;4107;INSTITUTO TECNICO AGRICOLA ITA;Principal;1;OFICIAL;1;Institución Técnica Profesional;76;Valle del Cauca;76111;Guadalajara de Buga;2021;1;4;4;8;4;20
4107;4107;INSTITUTO TECNICO AGRICOLA ITA;Principal;1;OFICIAL;1;Institución Técnica Profesional;76;Valle del Cauca;76111;Guadalajara de Buga;2021;2;4;4;8;4;20
4108;4108;ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;24;28;35;11;98
4108;4108;ESCUELA TECNOLOGICA INSTITUTO TECNICO CENTRAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;24;28;35;11;98
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;Principal;1;OFICIAL;1;Institución Técnica Profesional;73;Tolima;73268;Espinal;2021;1;38;6;28;9;81
4110;4110;INSTITUTO TOLIMENSE DE FORMACION TECNICA PROFESIONAL;Principal;1;OFICIAL;1;Institución Técnica Profesional;73;Tolima;73268;Espinal;2021;2;38;6;28;9;81
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;Principal;1;OFICIAL;1;Institución Técnica Profesional;17;Caldas;17541;Pensilvania;2021;1;8;2;5;3;18
4112;4112;COLEGIO INTEGRADO NACIONAL ORIENTE DE CALDAS - IES CINOC;Principal;1;OFICIAL;1;Institución Técnica Profesional;17;Caldas;17541;Pensilvania;2021;2;8;2;5;3;18
4701;4701;FUNDACION ACADEMIA DE DIBUJO PROFESIONAL;Principal;2;PRIVADA;1;Institución Técnica Profesional;76;Valle del Cauca;76001;Cali;2021;2;11;24;13;7;55
4702;4702;FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;20;23;150;4;197
4702;4702;FUNDACION DE EDUCACION SUPERIOR SAN JOSE -FESSANJOSE-;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;20;23;150;4;197
4709;4709;INSTITUCION UNIVERSITARIA EAM;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;Quindío;63001;Armenia;2021;1;19;16;131;5;171
4709;4709;INSTITUCION UNIVERSITARIA EAM;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;63;Quindío;63001;Armenia;2021;2;19;16;131;5;171
4710;4710;FUNDACIÓN POLITÉCNICO MINUTO DE DIOS - TEC MD;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;1;0;12;7;20
4710;4710;FUNDACIÓN POLITÉCNICO MINUTO DE DIOS - TEC MD;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;1;36;7;45
4714;4714;FUNDACION INTERAMERICANA TECNICA-FIT-;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;10;0;6;5;21
4714;4714;FUNDACION INTERAMERICANA TECNICA-FIT-;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;10;0;6;6;22
4719;4719;FUNDACION DE EDUCACION SUPERIOR NUEVA AMERICA;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;4;0;26;5;35
4719;4719;FUNDACION DE EDUCACION SUPERIOR NUEVA AMERICA;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;4;0;26;5;35
4721;4721;FUNDACION UNIVERSITARIA HORIZONTE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;21;4;21;9;55
4721;4721;FUNDACION UNIVERSITARIA HORIZONTE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;21;4;21;9;55
4727;4727;POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;48;31;38;9;126
4727;4727;POLITECNICO INTERNACIONAL INSTITUCION DE EDUCACION SUPERIOR;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;48;31;38;9;126
4801;4801;CORPORACION ACADEMIA SUPERIOR DE ARTES;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5001;Medellín;2021;1;6;4;10;9;29
4801;4801;CORPORACION ACADEMIA SUPERIOR DE ARTES;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5001;Medellín;2021;2;6;4;10;9;29
4810;4810;CORPORACION UNIVERSITARIA CENDA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;27;1;9;17;54
4810;4810;CORPORACION UNIVERSITARIA CENDA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;27;1;9;17;54
4811;4811;CORPORACION DE ESTUDIOS SUPERIORES SALAMANDRA;Principal;2;PRIVADA;1;Institución Técnica Profesional;76;Valle del Cauca;76001;Cali;2021;1;5;3;11;2;21
4811;4811;CORPORACION DE ESTUDIOS SUPERIORES SALAMANDRA;Principal;2;PRIVADA;1;Institución Técnica Profesional;76;Valle del Cauca;76001;Cali;2021;2;4;4;7;2;17
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;411;198;142;33;784
4813;4813;CORPORACION UNIFICADA NACIONAL DE EDUCACION SUPERIOR-CUN-;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;221;33;200;45;499
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;Principal;2;PRIVADA;1;Institución Técnica Profesional;8;Atlántico;8001;Barranquilla;2021;1;2;3;3;6;14
4817;4817;CORPORACION EDUCATIVA DEL LITORAL;Principal;2;PRIVADA;1;Institución Técnica Profesional;8;Atlántico;8001;Barranquilla;2021;2;3;5;6;6;20
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;35;3;14;20;72
4822;4822;CORPORACION ESCUELA DE ARTES Y LETRAS;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;35;3;14;20;72
4829;4829;CORPORACION INTERAMERICANA DE EDUCACION SUPERIOR-CORPOCIDES;Principal;2;PRIVADA;1;Institución Técnica Profesional;68;Santander;68001;Bucaramanga;2021;2;3;1;31;1;36
4835;4835;CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEÑO;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;4;10;35;4;53
4835;4835;CORPORACION UNIVERSITARIA TALLER CINCO CENTRO DE DISEÑO;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;8;13;35;4;60
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -UNICORSALUD-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;15;7;19;3;44
4837;4837;CORPORACION UNIVERSITARIA DE CIENCIAS EMPRESARIALES, EDUCACION Y SALUD -UNICORSALUD-;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;13;16;20;4;53
5801;5801;CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;68;Santander;68001;Bucaramanga;2021;1;4;1;11;5;21
5801;5801;CORPORACION ESCUELA TECNOLOGICA DEL ORIENTE;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;68;Santander;68001;Bucaramanga;2021;2;4;1;11;5;21
9102;9102;ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA COLOMBIANA ANDRES M. DIAZ;Principal;1;OFICIAL;2;Institución Tecnológica;25;Cundinamarca;25430;Madrid;2021;1;92;44;58;16;210
9102;9102;ESCUELA DE SUBOFICIALES DE LA FUERZA AEREA COLOMBIANA ANDRES M. DIAZ;Principal;1;OFICIAL;2;Institución Tecnológica;25;Cundinamarca;25430;Madrid;2021;2;89;44;58;16;207
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;1;19;4;41;8;72
9103;9103;ESCUELA MILITAR DE AVIACION MARCO FIDEL SUAREZ;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;2;19;4;41;8;72
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;8;62;50;15;135
9104;9104;ESCUELA MILITAR DE CADETES GENERAL JOSE MARIA CORDOVA;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;8;62;50;15;135
9105;9105;ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA;Principal;1;OFICIAL;4;Universidad;13;Bolívar;13001;Cartagena de Indias;2021;1;218;15;10;50;293
9105;9105;ESCUELA NAVAL DE CADETES ALMIRANTE PADILLA;Principal;1;OFICIAL;4;Universidad;13;Bolívar;13001;Cartagena de Indias;2021;2;68;270;57;76;471
9107;9107;ESCUELA DE INGENIEROS MILITARES;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;10;6;40;21;77
9107;9107;ESCUELA DE INGENIEROS MILITARES;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;10;6;40;21;77
9116;9116;FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;27;Chocó;27001;Quibdó;2021;1;39;2;30;17;88
9116;9116;FUNDACION UNIVERSITARIA CLARETIANA - UNICLARETIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;27;Chocó;27001;Quibdó;2021;2;39;2;30;17;88
9117;9117;ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES - INTER;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;1;1;5;2;9
9117;9117;ESCUELA INTERNACIONAL DE ESTUDIOS SUPERIORES - INTER;Principal;2;PRIVADA;1;Institución Técnica Profesional;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;0;4;1;6
9119;9119;CORPORACION UNIVERSITARIA AMERICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;53;28;135;63;279
9119;9119;CORPORACION UNIVERSITARIA AMERICANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;53;28;135;63;279
9120;9120;FUNDACION UNIVERSITARIA BELLAS ARTES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;1;10;16;6;33
9120;9120;FUNDACION UNIVERSITARIA BELLAS ARTES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;4;9;21;5;39
9122;1735;UNIVERSIDAD MANUELA BELTRAN-UMB-;Seccional;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;1;9;0;79;4;92
9122;1735;UNIVERSIDAD MANUELA BELTRAN-UMB-;Seccional;2;PRIVADA;4;Universidad;68;Santander;68001;Bucaramanga;2021;2;7;0;24;4;35
9124;9124;TECNOLOGICO COREDI;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5440;Marinilla;2021;1;0;3;9;12;24
9124;9124;TECNOLOGICO COREDI;Principal;2;PRIVADA;2;Institución Tecnológica;5;Antioquia;5440;Marinilla;2021;2;0;3;9;12;24
9125;1201;UNIVERSIDAD DE ANTIOQUIA;Seccional;1;OFICIAL;4;Universidad;5;Antioquia;5042;Santa Fé de Antioquia;2021;1;1;0;1;0;2
9125;1201;UNIVERSIDAD DE ANTIOQUIA;Seccional;1;OFICIAL;4;Universidad;5;Antioquia;5042;Santa Fé de Antioquia;2021;2;1;0;1;0;2
9126;9126;CORPORACION TECNOLOGICA INDOAMERICA;Principal;2;PRIVADA;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;1;0;1;5;3;9
9126;9126;CORPORACION TECNOLOGICA INDOAMERICA;Principal;2;PRIVADA;2;Institución Tecnológica;8;Atlántico;8001;Barranquilla;2021;2;1;1;5;3;10
9128;9128;LCI - FUNDACION TECNOLOGICA;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;12;14;22;8;56
9128;9128;LCI - FUNDACION TECNOLOGICA;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;2;9;26;7;44
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;8;38;32;10;88
9129;9129;FUNDACION UNIVERSITARIA CAFAM -UNICAFAM;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;9;37;32;10;88
9131;9131;FUNDACIÓN UNIVERSITARIA CERVANTES SAN AGUSTÍN - UNICERVANTES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;10;9;6;11;36
9131;9131;FUNDACIÓN UNIVERSITARIA CERVANTES SAN AGUSTÍN - UNICERVANTES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;10;9;6;11;36
9132;9132;FUNDACION UNIVERSITARIA CIEO - UNICIEO;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;21;5;2;6;34
9900;9900;CORPORACION UNIVERSITARIA U DE COLOMBIA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;6;10;9;2;27
9900;9900;CORPORACION UNIVERSITARIA U DE COLOMBIA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;7;10;9;3;29
9903;9903;CORPORACIÓN COLSUBSIDIO EDUCACIÓN TECNOLÓGICA - CET;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;9;14;14;6;43
9903;9903;CORPORACIÓN COLSUBSIDIO EDUCACIÓN TECNOLÓGICA - CET;Principal;2;PRIVADA;2;Institución Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;14;14;19;5;52
9904;9904;FUNDACION UNIVERSITARIA COLOMBO GERMANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;11;16;28;13;68
9904;9904;FUNDACION UNIVERSITARIA COLOMBO GERMANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;11;16;28;13;68
9905;9905;FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41615;Rivera;2021;1;9;0;13;7;29
9905;9905;FUNDACION ESCUELA TECNOLOGICA DE NEIVA - JESUS OVIEDO PEREZ -FET;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41615;Rivera;2021;2;9;0;13;7;29
9906;9906;CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;1;13;12;5;8;38
9906;9906;CORPORACION UNIVERSITARIA PARA EL DESARROLLO EMPRESARIAL Y SOCIAL- CUDES;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;76;Valle del Cauca;76001;Cali;2021;2;11;10;5;8;34
9907;9907;FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41001;Neiva;2021;1;14;10;99;33;156
9907;9907;FUNDACION UNIVERSITARIA NAVARRA - UNINAVARRA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;41;Huila;41001;Neiva;2021;2;9;23;107;31;170
9910;9910;FUNDACION UNIVERSITARIA LUIS G. PAEZ - UNILUISGPAEZ;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;1;2;5;4;12
9910;9910;FUNDACION UNIVERSITARIA LUIS G. PAEZ - UNILUISGPAEZ;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;3;5;4;13
9914;9914;ESEIT - ESCUELA SUPERIOR DE EMPRESA, INGENIERÍA Y TECNOLOGÍA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;1;8;3;9;21
9914;9914;ESEIT - ESCUELA SUPERIOR DE EMPRESA, INGENIERÍA Y TECNOLOGÍA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;2;8;3;11;24
9919;9919;TECNOLOGICO DE ENERGIA E INNOVACION-  E-LERNOVA;Principal;2;PRIVADA;2;Institución Tecnológica;25;Cundinamarca;25175;Chía;2021;1;1;1;1;1;4
9919;9919;TECNOLOGICO DE ENERGIA E INNOVACION-  E-LERNOVA;Principal;2;PRIVADA;2;Institución Tecnológica;25;Cundinamarca;25175;Chía;2021;2;1;1;1;1;4
9920;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Seccional;1;OFICIAL;4;Universidad;52;Nariño;52835;San Andrés de Tumaco;2021;1;0;0;2;2;4
9920;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Seccional;1;OFICIAL;4;Universidad;52;Nariño;52835;San Andrés de Tumaco;2021;2;0;0;2;1;3
9921;9921;FUNDACION UNIVERSITARIA CATOLICA DEL SUR - UNICATOLICA DEL SUR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;52;Nariño;52001;Pasto;2021;1;5;0;5;7;17
9921;9921;FUNDACION UNIVERSITARIA CATOLICA DEL SUR - UNICATOLICA DEL SUR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;52;Nariño;52001;Pasto;2021;2;3;2;15;5;25
9922;9922;FUNDACION UNIVERSITARIA COMFAMILIAR RISARALDA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;66;Risaralda;66001;Pereira;2021;1;15;0;6;11;32
9922;9922;FUNDACION UNIVERSITARIA COMFAMILIAR RISARALDA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;66;Risaralda;66001;Pereira;2021;2;15;10;6;11;42
9924;9924;FUNDACION UNIVERSITARIA INTERNACIONAL DE COLOMBIA - UNINCOL;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;0;0;3;1;4
9924;9924;FUNDACION UNIVERSITARIA INTERNACIONAL DE COLOMBIA - UNINCOL;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;1;0;6;2;9
9926;9926;FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;67;5;193;13;278
9926;9926;FUNDACION UNIVERSITARIA INTERNACIONAL DE LA RIOJA - UNIR;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;74;6;192;12;284
9927;9927;INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;1;2;2;24;14;42
9927;9927;INSTITUCION UNIVERSITARIA DIGITAL DE ANTIOQUIA -IU. DIGITAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;5;Antioquia;5001;Medellín;2021;2;3;1;22;15;41
9928;9928;FUNDACIÓN UNIVERSITARIA SALESIANA;Principal;2;PRIVADA;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;4;0;15;8;27
9930;9930;INSTITUCIÓN UNIVERSITARIA COMANDO DE EDUCACIÓN Y DOCTRINA - CEDOC DEL EJÉRCITO NACIONAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;1;6;16;47;7;76
9930;9930;INSTITUCIÓN UNIVERSITARIA COMANDO DE EDUCACIÓN Y DOCTRINA - CEDOC DEL EJÉRCITO NACIONAL;Principal;1;OFICIAL;3;Institución Universitaria/Escuela Tecnológica;11;Bogotá D.C.;11001;Bogotá, D.C.;2021;2;6;16;47;7;76
9933;1101;UNIVERSIDAD NACIONAL DE COLOMBIA;Seccional;1;OFICIAL;4;Universidad;20;Cesar;20621;La Paz;2021;1;1;1;22;7;31
